id,user_agent,times_seen,simple_software_string,simple_sub_description_string,simple_operating_platform_string,software,software_name,software_name_code,software_version,software_version_full,operating_system,operating_system_name,operating_system_name_code,operating_system_version,operating_system_version_full,operating_system_flavour,operating_system_flavour_code,operating_system_frameworks,operating_platform,operating_platform_code,operating_platform_vendor_name,software_type,software_sub_type,software_type_specific,hardware_type,hardware_sub_type,hardware_sub_sub_type,hardware_type_specific,layout_engine_name,layout_engine_version,extra_info,extra_info_dict,capabilities,detected_addons,first_seen_at,last_seen_at,updated_at
4540194,"Mozilla/5.0 (Linux; Android 7.0; FRD-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",61,Chrome 76 on Android (Nougat),,,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android (Nougat),Android,android,Nougat,7.0,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 19:01:05.000000,2019-08-27 18:02:02.958946
4540202,"Mozilla/5.0 (Linux; Android 9; Redmi Note 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",121,Chrome 76 on Android 9,,,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android 9,Android,android,9,9,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-28 05:00:46.717503,2019-08-27 19:01:03.021433
4540566,"Mozilla/5.0 (Linux; Android 9; SNE-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",499,Chrome 76 on Android 9,,,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android 9,Android,android,9,9,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 19:01:05.000000,2019-08-28 01:06:04.617893
4540204,"Mozilla/5.0 (Linux; Android 9; JSN-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",66,Chrome 76 on Android 9,,,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android 9,Android,android,9,9,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 18:56:26.000000,2019-08-27 19:02:02.112531
4540205,"Mozilla/5.0 (Linux; Android 9; HRY-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",62,Chrome 76 on Android 9,,,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android 9,Android,android,9,9,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-25 00:00:00.000000,2019-08-27 19:02:02.178701
4540362,"Mozilla/5.0 (Linux; Android 8.1.0; CLT-L29) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",54,Chrome 76 on Android 8.1,,,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android 8.1,Android,android,8.1,8.1.0,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 19:01:05.000000,2019-08-28 01:02:03.202502
4540412,"Mozilla/5.0 (Linux; Android 8.0.0; BND-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",18,Chrome 76 on Android 8,,,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android 8,Android,android,8,8.0.0,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-13 15:01:36.468540,2019-08-28 01:03:02.393300
4541397,"Mozilla/5.0 (Linux; Android 6.0.1; D5803) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",23,Chrome 76 on Android (Marshmallow),,,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android (Marshmallow),Android,android,Marshmallow,6.0.1,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 18:57:52.000000,2019-08-28 01:26:02.604097
4540274,"Mozilla/5.0 (Linux; Android 7.0; SM-T813) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36",112,Chrome 76 on Android (Nougat),,"Samsung Galaxy Tab S2 9.7"" (SM-T813)",Chrome 76,Chrome,chrome,76,76.0.3809.132,Android (Nougat),Android,android,Nougat,7.0,,,[],"Galaxy Tab S2 9.7""",SM-T813,Samsung,browser,web-browser,,mobile,tablet,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-25 16:01:24.966709,2019-08-27 21:01:02.958473
4540275,"Mozilla/5.0 (Linux; Android 9; VTR-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",184,Chrome 76 on Android 9,,,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android 9,Android,android,9,9,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 19:01:05.000000,2019-08-27 21:01:03.019402
4540308,"Mozilla/5.0 (Linux; Android 9; ONEPLUS A5010) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",86,Chrome 76 on Android 9,,OnePlus A5010,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android 9,Android,android,9,9,,,[],OnePlus A5010,A5010,OnePlus,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 19:01:05.000000,2019-08-27 22:02:01.830882
4540313,"Mozilla/5.0 (Linux; Android 9; SM-N950F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",174,Chrome 76 on Android 9,,Samsung SM-N950F,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android 9,Android,android,9,9,,,[],Samsung SM-N950F,SM-N950F,Samsung,browser,web-browser,,mobile,phone,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 19:01:05.000000,2019-08-27 22:02:02.099068
4540779,"Mozilla/5.0 (Linux; Android 7.0; Redmi Note 4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",150,Chrome 76 on Android (Nougat),,,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android (Nougat),Android,android,Nougat,7.0,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-28 12:00:37.661627,2019-08-28 01:10:03.900587
4540804,"Mozilla/5.0 (Linux; Android 5.1; XT1032) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",19,Chrome 76 on Android (Lollipop),,Motorola Moto G (1st Gen) (XT1032),Chrome 76,Chrome,chrome,76,76.0.3809.132,Android (Lollipop),Android,android,Lollipop,5.1,,,[],Moto G (1st Gen),XT1032,Motorola,browser,web-browser,,mobile,phone,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 18:57:52.000000,2019-08-28 01:10:05.502464
4540805,"Mozilla/5.0 (Linux; Android 7.0; SM-G925F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",84,Chrome 76 on Android (Nougat),,Samsung SM-G925F,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android (Nougat),Android,android,Nougat,7.0,,,[],Samsung SM-G925F,SM-G925F,Samsung,browser,web-browser,,mobile,phone,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 19:01:05.000000,2019-08-28 01:10:05.565018
4540842,"Mozilla/5.0 (Linux; Android 8.0.0; WAS-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",206,Chrome 76 on Android 8,,,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android 8,Android,android,8,8.0.0,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 19:01:05.000000,2019-08-28 01:10:07.653116
4540639,"Mozilla/5.0 (Linux; Android 9; CLT-L29 Build/HUAWEICLT-L29; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/76.0.3809.132 Mobile Safari/537.36",17,Chrome 76 on Android 9,,Huawei,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android 9,Android,android,9,9,,,[],,,Huawei,browser,web-browser,,mobile,,,,Blink,[],{},"{""System Build"": ""HUAWEICLT-L29""}",[],[],2019-08-27 00:00:00.000000,2019-09-16 06:00:21.673280,2019-08-28 01:08:02.819409
4540745,"Mozilla/5.0 (Linux; Android 8.1.0; SM-T580 Build/M1AJQ; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/76.0.3809.132 Safari/537.36",32,Chrome 76 on Android 8.1,,"Samsung Galaxy Tab A 10.1"" (SM-T580)",Chrome 76,Chrome,chrome,76,76.0.3809.132,Android 8.1,Android,android,8.1,8.1.0,,,[],"Galaxy Tab A 10.1""",SM-T580,Samsung,browser,web-browser,,mobile,tablet,,,Blink,[],{},"{""System Build"": ""M1AJQ""}",[],[],2019-08-27 00:00:00.000000,2019-09-24 00:00:00.000000,2019-08-28 01:09:05.727389
4540796,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G935F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",303,Chrome 76 on Android 8,,Samsung SM-G935F,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android 8,Android,android,8,8.0.0,,,[],Samsung SM-G935F,SM-G935F,Samsung,browser,web-browser,,mobile,phone,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-28 00:00:00.000000,2019-08-28 01:10:04.976417
4540822,"Mozilla/5.0 (Linux; Android 9; SM-G955F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",345,Chrome 76 on Android 9,,Samsung SM-G955F,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android 9,Android,android,9,9,,,[],Samsung SM-G955F,SM-G955F,Samsung,browser,web-browser,,mobile,phone,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 19:01:05.000000,2019-08-28 01:10:06.531745
4540929,"Mozilla/5.0 (Linux; Android 9; POT-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",110,Chrome 76 on Android 9,,,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android 9,Android,android,9,9,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 18:59:23.000000,2019-08-28 01:11:07.084532
4540906,"Mozilla/5.0 (Linux; Android 9; FIG-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",219,Chrome 76 on Android 9,,,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android 9,Android,android,9,9,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 19:01:05.000000,2019-08-28 01:11:05.846589
4540907,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",595,Chrome 76 on Android 8,,Samsung SM-G930F,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android 8,Android,android,8,8.0.0,,,[],Samsung SM-G930F,SM-G930F,Samsung,browser,web-browser,,mobile,phone,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 19:01:05.000000,2019-08-28 01:11:05.894035
4540923,"Mozilla/5.0 (Linux; Android 9; Nokia 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",98,Chrome 76 on Android 9,,Nokia 6,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android 9,Android,android,9,9,,,[],Nokia 6,6,Nokia,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 18:59:23.000000,2019-08-28 01:11:06.800785
4541001,"Mozilla/5.0 (Linux; Android 9; ONEPLUS A3003) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",65,Chrome 76 on Android 9,,OnePlus A3003,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android 9,Android,android,9,9,,,[],OnePlus A3003,A3003,OnePlus,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 19:01:05.000000,2019-08-28 01:13:05.412796
4541098,"Mozilla/5.0 (Linux; Android 9; SM-A530F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",183,Chrome 76 on Android 9,,Samsung SM-A530F,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android 9,Android,android,9,9,,,[],Samsung SM-A530F,SM-A530F,Samsung,browser,web-browser,,mobile,phone,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 19:01:05.000000,2019-08-28 01:17:02.039608
4540994,"Mozilla/5.0 (Linux; Android 9; MAR-LX1A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",188,Chrome 76 on Android 9,,,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android 9,Android,android,9,9,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 19:01:05.000000,2019-08-28 01:13:05.099826
4541040,"Mozilla/5.0 (Linux; Android 6.0.1; SM-G903F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",91,Chrome 76 on Android (Marshmallow),,Samsung SM-G903F,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android (Marshmallow),Android,android,Marshmallow,6.0.1,,,[],Samsung SM-G903F,SM-G903F,Samsung,browser,web-browser,,mobile,phone,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-28 00:00:00.000000,2019-08-28 01:13:07.233966
4541114,"Mozilla/5.0 (Linux; Android 8.0.0; F5321) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",109,Chrome 76 on Android 8,,,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android 8,Android,android,8,8.0.0,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-28 00:00:00.000000,2019-08-28 01:17:02.791882
4541376,"Mozilla/5.0 (Linux; Android 6.0; F3311) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",30,Chrome 76 on Android (Marshmallow),,,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android (Marshmallow),Android,android,Marshmallow,6.0,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 18:59:23.000000,2019-08-28 01:25:03.388585
4541349,"Mozilla/5.0 (Linux; Android 7.1.1; SM-J510FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",110,Chrome 76 on Android (Nougat),,Samsung SM-J510FN,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android (Nougat),Android,android,Nougat,7.1.1,,,[],Samsung SM-J510FN,SM-J510FN,Samsung,browser,web-browser,,mobile,phone,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 19:01:05.000000,2019-08-28 01:24:04.003086
4541164,"Mozilla/5.0 (Linux; Android 5.0.1; GT-I9505) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",41,Chrome 76 on Android (Lollipop),,Samsung Galaxy S4 (GT-I9505),Chrome 76,Chrome,chrome,76,76.0.3809.132,Android (Lollipop),Android,android,Lollipop,5.0.1,,,[],Galaxy S4,GT-I9505,Samsung,browser,web-browser,,mobile,phone,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 19:01:05.000000,2019-08-28 01:19:02.839021
4541272,"Mozilla/5.0 (Linux; Android 9; ALP-L29) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",26,Chrome 76 on Android 9,,,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android 9,Android,android,9,9,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 18:56:26.000000,2019-08-28 01:22:02.756135
4541440,"Mozilla/5.0 (Linux; Android 9; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",324,Chrome 76 on Android 9,,Samsung SM-G973F,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android 9,Android,android,9,9,,,[],Samsung SM-G973F,SM-G973F,Samsung,browser,web-browser,,mobile,phone,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 19:01:05.000000,2019-08-28 01:27:02.421176
4541574,"Mozilla/5.0 (Linux; Android 5.0; SM-N9005) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",45,Chrome 76 on Android (Lollipop),,Samsung SM-N9005,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android (Lollipop),Android,android,Lollipop,5.0,,,[],Samsung SM-N9005,SM-N9005,Samsung,browser,web-browser,,mobile,phone,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 19:01:05.000000,2019-08-28 01:28:07.061031
4541503,"Mozilla/5.0 (Linux; Android 7.0; Wileyfox Spark X) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",7,Chrome 76 on Android (Nougat),,,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android (Nougat),Android,android,Nougat,7.0,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-17 18:07:39.000000,2019-08-28 01:28:03.345572
4541515,"Mozilla/5.0 (Linux; Android 8.1.0; CUBOT_POWER) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",12,Chrome 76 on Android 8.1,,,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android 8.1,Android,android,8.1,8.1.0,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-14 09:00:04.000000,2019-08-28 01:28:03.896662
4541520,"Mozilla/5.0 (Linux; Android 9; SM-G960F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",706,Chrome 76 on Android 9,,Samsung SM-G960F,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android 9,Android,android,9,9,,,[],Samsung SM-G960F,SM-G960F,Samsung,browser,web-browser,,mobile,phone,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 19:01:05.000000,2019-08-28 01:28:04.130722
4541642,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G955F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",40,Chrome 76 on Android 8,,Samsung SM-G955F,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android 8,Android,android,8,8.0.0,,,[],Samsung SM-G955F,SM-G955F,Samsung,browser,web-browser,,mobile,phone,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 18:57:52.000000,2019-08-28 01:29:05.153388
4541610,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36",133,Chrome 76 on macOS (Catalina),,,Chrome 76,Chrome,chrome,76,76.0.3809.132,macOS (Catalina),macOS,macos,Catalina,10.15.0,,,[],,,,browser,web-browser,,computer,,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 18:56:26.000000,2019-08-28 01:29:03.686112
4541611,"Mozilla/5.0 (Linux; Android 7.1.1; E6553) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",17,Chrome 76 on Android (Nougat),,,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android (Nougat),Android,android,Nougat,7.1.1,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-28 09:02:28.000000,2019-08-28 01:29:03.741118
4541618,"Mozilla/5.0 (Linux; Android 9; EML-L29) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",304,Chrome 76 on Android 9,,,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android 9,Android,android,9,9,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 19:01:05.000000,2019-08-28 01:29:04.063740
4541630,"Mozilla/5.0 (Linux; Android 9; MAR-LX1M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",598,Chrome 76 on Android 9,,,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android 9,Android,android,9,9,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 00:00:00.000000,2019-08-28 01:29:04.602603
4541654,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G965F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",43,Chrome 76 on Android 8,,Samsung SM-G965F,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android 8,Android,android,8,8.0.0,,,[],Samsung SM-G965F,SM-G965F,Samsung,browser,web-browser,,mobile,phone,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 18:59:23.000000,2019-08-28 01:29:05.665762
4541645,"Mozilla/5.0 (Linux; Android 8.1.0; Moto G (5)) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",76,Chrome 76 on Android 8.1,,,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android 8.1,Android,android,8.1,8.1.0,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 18:59:23.000000,2019-08-28 01:29:05.276906
4541703,"Mozilla/5.0 (Linux; Android 9; Pixel 3a XL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",136,Chrome 76 on Android 9,,,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android 9,Android,android,9,9,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 00:00:00.000000,2019-08-28 01:29:07.847383
4541748,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36",80,Chrome 76 on macOS (High Sierra),,,Chrome 76,Chrome,chrome,76,76.0.3809.132,macOS (High Sierra),macOS,macos,High Sierra,10.13.2,,,[],,,,browser,web-browser,,computer,,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-28 01:01:26.116754,2019-08-28 01:30:02.910399
4541791,"Mozilla/5.0 (Linux; Android 7.0; BLN-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",47,Chrome 76 on Android (Nougat),,,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android (Nougat),Android,android,Nougat,7.0,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 18:57:52.000000,2019-08-28 01:30:05.680861
4541738,"Mozilla/5.0 (Linux; Android 4.4.2; GT-I9301I) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",53,Chrome 76 on Android (KitKat),,Samsung Galaxy S3 Neo (GT-I9301I),Chrome 76,Chrome,chrome,76,76.0.3809.132,Android (KitKat),Android,android,KitKat,4.4.2,,,[],Galaxy S3 Neo,GT-I9301I,Samsung,browser,web-browser,,mobile,phone,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 18:47:49.000000,2019-08-28 01:29:09.745178
4541812,"Mozilla/5.0 (Linux; Android 7.0; SM-G930F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",35,Chrome 76 on Android (Nougat),,Samsung SM-G930F,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android (Nougat),Android,android,Nougat,7.0,,,[],Samsung SM-G930F,SM-G930F,Samsung,browser,web-browser,,mobile,phone,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-26 00:00:00.000000,2019-08-28 01:30:06.992971
4541844,"Mozilla/5.0 (Linux; Android 9; ANE-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",1329,Chrome 76 on Android 9,,,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android 9,Android,android,9,9,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 19:01:05.000000,2019-08-28 01:30:09.068901
4541757,"Mozilla/5.0 (Linux; Android 8.1.0; DUA-L22) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",32,Chrome 76 on Android 8.1,,,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android 8.1,Android,android,8.1,8.1.0,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-23 20:01:32.000000,2019-08-28 01:30:03.472040
4541817,"Mozilla/5.0 (Linux; Android 9; VOG-L29) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",158,Chrome 76 on Android 9,,,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android 9,Android,android,9,9,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 19:01:05.000000,2019-08-28 01:30:07.321444
4541821,"Mozilla/5.0 (Linux; Android 6.0.1; D6633) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",13,Chrome 76 on Android (Marshmallow),,,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android (Marshmallow),Android,android,Marshmallow,6.0.1,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 00:00:00.000000,2019-08-28 01:30:07.564843
4541916,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",149,Chrome 76 on Android 8,,Samsung SM-G960F,Chrome 76,Chrome,chrome,76,76.0.3809.132,Android 8,Android,android,8,8.0.0,,,[],Samsung SM-G960F,SM-G960F,Samsung,browser,web-browser,,mobile,phone,,,Blink,[],{},{},[],[],2019-08-27 00:00:00.000000,2019-09-27 18:59:23.000000,2019-08-28 01:31:02.619882
